log.annual.inc,dti,fico,days.with.cr.line,inq.last.6mths,pub.rec,predicted_loan_amnt,all_other,credit_card,debt_consolidation,educational,home_improvement,major_purchase,small_business
11.00209984,14.34,687,1860.0,0,0,11704.0,1,0,0,0,0,0,0
10.08580911,9.8,757,1619.958333,0,0,10039.75,0,0,0,1,0,0,0
11.22524339,18.19,742,4981.0,2,0,18524.25,0,0,0,0,1,0,0
11.39075783,1.0,802,3570.041667,1,0,18999.642857142855,1,0,0,0,0,0,0
12.4049235,20.01,692,7290.0,1,0,25314.5,0,0,1,0,0,0,0
10.46310334,17.38,707,2699.958333,0,0,8851.5,0,0,1,0,0,0,0
10.46321762,6.0,747,5850.0,2,0,10102.25,0,0,1,0,0,0,0
11.19821472,9.96,722,3089.958333,0,0,17433.25,0,1,0,0,0,0,0
11.00209984,20.64,712,1800.0,0,0,14816.0,1,0,0,0,0,0,0
10.49127422,2.2,697,3570.0,1,0,9868.0,1,0,0,0,0,0,0
11.05980255,24.09,697,4469.958333,0,0,14839.5,0,0,1,0,0,0,0
11.98292909,10.24,742,5191.0,2,0,20402.5,0,1,0,0,0,0,0
10.22441096,14.67,672,5249.958333,3,0,11472.25,1,0,0,0,0,0,0
11.06929109,3.03,727,6509.958333,0,0,13496.0,0,1,0,0,0,0,0
9.980448594,22.5,692,2249.0,4,0,8675.0,0,0,1,0,0,0,0
11.08214255,2.38,782,3749.958333,0,0,12828.25,0,0,0,0,1,0,0
10.46310334,14.84,737,3450.041667,2,0,9506.5,0,0,1,0,0,0,0
10.75790288,24.08,667,2820.0,1,0,11106.25,1,0,0,0,0,0,0
12.34583459,3.92,782,4372.0,2,0,15884.75,0,1,0,0,0,0,0
11.69524702,2.29,777,3540.0,0,0,22072.75,0,0,1,0,0,0,0
11.00209984,5.36,697,2099.041667,0,0,13753.75,1,0,0,0,0,0,0
10.83958091,9.01,657,5219.958333,4,0,10448.0,1,0,0,0,0,0,0
11.38509209,12.78,722,2640.041667,0,0,13977.25,0,0,0,0,0,0,1
10.78931908,4.08,742,3600.041667,0,0,10318.5,1,0,0,0,0,0,0
11.40756495,21.8,697,6359.958333,0,0,20238.5,0,0,1,0,0,0,0
10.63055295,20.56,662,2070.0,5,0,8026.5,0,0,0,0,1,0,0
10.95960979,8.31,757,8430.041667,0,0,11169.75,0,0,1,0,0,0,0
10.98305293,21.34,677,6270.041667,0,0,13639.75,0,1,0,0,0,0,0
11.09741002,20.25,772,8220.0,3,0,17333.75,0,0,1,0,0,0,0
10.39083982,11.24,732,3720.0,1,1,7372.25,0,0,0,0,1,0,0
10.59663473,2.55,772,8189.958333,2,0,6895.0,1,0,0,0,0,0,0
10.59663473,18.39,687,4050.0,0,0,12230.333333333332,0,0,1,0,0,0,0
10.75248397,7.29,707,990.0,0,0,9056.25,0,0,0,0,0,1,0
10.81154448,10.79,707,4320.0,2,0,13601.75,0,0,1,0,0,0,0
11.65702581,16.2,732,5129.0,2,0,17962.75,0,0,1,0,0,0,0
10.63344871,19.32,702,2849.0,0,0,11747.0,0,0,1,0,0,0,0
11.47950642,11.79,817,5961.958333,0,0,24584.0,0,0,0,0,0,1,0
10.54534144,9.92,667,5100.0,1,0,10242.25,1,0,0,0,0,0,0
11.69524702,16.97,697,9659.0,3,0,19872.75,0,0,1,0,0,0,0
11.1844214,21.22,702,3689.958333,1,0,17140.5,1,0,0,0,0,0,0
11.05089001,10.17,802,4058.041667,1,0,17825.0,0,0,0,0,1,0,0
10.23995979,7.64,662,1020.0,0,0,8175.5,1,0,0,0,0,0,0
11.08214255,18.22,687,2301.0,2,0,15705.25,0,0,1,0,0,0,0
10.77895629,1.35,662,1890.0,0,0,10368.25,1,0,0,0,0,0,0
10.33475035,5.57,752,4949.958333,0,0,8844.75,0,0,1,0,0,0,0
11.08214255,4.95,687,4830.041667,0,0,11252.75,0,0,1,0,0,0,0
10.53720315,20.66,677,4620.041667,2,0,12877.75,0,0,1,0,0,0,0
10.82804224,12.62,692,2340.0,4,0,6303.25,0,0,0,0,0,1,0
10.04324949,22.38,742,4470.0,1,0,8753.5,1,0,0,0,0,0,0
10.81977828,14.83,692,2250.041667,1,0,11404.75,1,0,0,0,0,0,0
10.59663473,2.4,642,2490.0,3,0,5297.25,0,0,1,0,0,0,0
10.91508846,5.78,767,12930.04167,9,0,8335.25,0,0,0,0,1,0,0
10.59663473,24.81,657,3870.0,5,1,10079.75,1,0,0,0,0,0,0
10.30895266,4.28,752,8279.958333,8,0,12429.5,0,0,0,1,0,0,0
10.66895539,18.81,657,3480.041667,15,0,10029.0,0,0,1,0,0,0,0
11.35040654,7.06,777,4440.041667,3,0,19570.75,1,0,0,0,0,0,0
10.37349118,14.93,757,9689.958333,1,0,9696.75,0,0,0,0,1,0,0
10.89295439,19.63,732,6720.0,3,0,13430.75,0,0,1,0,0,0,0
11.77528973,23.43,792,4206.041667,1,0,27957.5,0,0,0,0,1,0,0
10.08580911,14.2,702,1800.0,2,0,9893.5,1,0,0,0,0,0,0
10.67359577,6.36,687,517.0416667,1,0,8558.5,0,0,1,0,0,0,0
10.858999,11.28,722,2670.041667,1,0,12249.75,0,0,0,0,0,1,0
11.31203252,11.71,692,3660.0,0,0,17449.75,0,0,1,0,0,0,0
11.47210347,5.36,687,4062.958333,3,0,19818.0,0,1,0,0,0,0,0
11.2708539,14.97,782,8850.0,0,0,13735.75,0,0,0,0,0,0,1
12.56994115,18.64,682,4589.958333,9,0,19109.25,0,0,1,0,0,0,0
10.66895539,21.66,692,3089.958333,0,0,10865.75,0,1,0,0,0,0,0
10.71441777,15.36,682,3870.0,1,0,14611.0,0,0,1,0,0,0,0
10.77895629,12.57,712,8159.958333,0,0,10261.25,1,0,0,0,0,0,0
11.21182037,4.41,712,3841.041667,1,0,11413.25,0,0,1,0,0,0,0
11.35040654,19.71,737,4050.0,0,0,16529.0,0,0,1,0,0,0,0
10.59653473,24.63,727,3449.958333,1,0,14792.0,0,0,1,0,0,0,0
11.15434871,10.43,742,5226.041667,1,0,17440.5,0,1,0,0,0,0,0
11.2515607,22.44,742,5411.0,1,0,17567.5,0,1,0,0,0,0,0
10.69194491,2.1,797,5161.0,0,0,7839.25,1,0,0,0,0,0,0
9.942708266,28.42,662,1208.041667,3,0,7684.25,1,0,0,0,0,0,0
12.13384061,1.88,727,10199.0,2,0,20843.75,0,0,0,0,1,0,0
10.73639668,10.75,672,1410.0,6,0,7879.25,0,1,0,0,0,0,0
11.53272809,9.33,802,5760.0,0,0,18550.0,1,0,0,0,0,0,0
10.46321762,26.36,667,6960.0,12,0,9427.0,1,0,0,0,0,0,0
11.22524339,9.55,762,5699.958333,1,0,14653.25,0,0,1,0,0,0,0
9.998797732,13.75,672,1740.0,1,0,9615.5,0,0,1,0,0,0,0
10.23995979,12.3,742,4500.041667,2,0,11623.0,0,0,1,0,0,0,0
10.71441777,16.29,662,2160.0,0,2,13204.25,1,0,0,0,0,0,0
11.66134547,1.29,767,5970.0,0,0,17404.5,0,0,1,0,0,0,0
12.24047407,3.74,697,5100.0,4,0,25899.25,0,0,0,0,0,1,0
10.77895629,4.97,772,4383.0,7,0,11246.25,0,0,0,0,1,0,0
10.84933709,3.1,782,2850.0,0,0,19776.75,1,0,0,0,0,0,0
10.34817337,6.15,682,1200.041667,0,0,12494.75,1,0,0,0,0,0,0
10.93131966,11.51,747,6240.041667,2,0,14495.0,0,0,1,0,0,0,0
10.23995979,22.93,642,1800.0,4,0,7700.75,0,0,1,0,0,0,0
10.62132735,21.69,707,2549.958333,1,0,10259.75,0,0,1,0,0,0,0
11.05089001,16.9,732,2550.0,1,0,12339.75,1,0,0,0,0,0,0
10.95080655,16.67,717,2190.0,3,0,15411.25,0,0,1,0,0,0,0
10.6454249,20.14,682,3930.0,2,0,10440.5,0,0,0,0,0,1,0
11.65442503,10.33,662,660.0,4,0,23651.5,0,0,1,0,0,0,0
10.30895266,7.88,687,5130.041667,0,1,8492.0,1,0,0,0,0,0,0
11.52682837,6.86,737,6031.958333,0,0,18309.0,0,0,0,0,0,1,0
12.32385568,12.05,642,6330.041667,2,0,21834.25,0,0,1,0,0,0,0
11.75981679,4.13,802,7980.0,0,0,24349.5,0,0,1,0,0,0,0
10.2646524,1.34,707,902.0,1,0,5281.75,1,0,0,0,0,0,0
10.6454249,11.14,642,1260.0,1,0,9895.0,1,0,0,0,0,0,0
11.04771035,20.96,707,4620.041667,0,0,17963.25,0,0,1,0,0,0,0
10.81977828,26.52,657,7470.041667,1,0,12337.5,0,0,1,0,0,0,0
11.15625052,4.56,812,9809.0,0,0,20744.75,0,1,0,0,0,0,0
10.49127422,5.17,692,4440.0,2,0,7191.5,0,0,0,0,1,0,0
10.59663473,22.77,692,1751.0,1,0,12618.75,0,0,1,0,0,0,0
11.86358234,23.26,687,5280.0,2,1,21063.5,0,0,0,0,1,0,0
12.01370075,13.35,687,6659.0,8,1,16179.5,0,0,0,0,0,0,1
12.48370438,10.06,707,8400.0,1,0,22081.0,0,1,0,0,0,0,0
11.51292546,14.64,657,3498.0,1,0,15260.0,0,0,1,0,0,0,0
10.71441777,8.83,727,3457.041667,0,0,10039.75,0,1,0,0,0,0,0
10.54534144,4.45,712,3419.958333,2,0,6997.25,0,1,0,0,0,0,0
10.40134951,22.79,682,9389.0,2,0,12914.25,1,0,0,0,0,0,0
11.12136326,8.77,727,1349.958333,4,0,15896.25,0,0,0,0,1,0,0
11.56171563,1.03,677,3660.0,4,0,12142.75,1,0,0,0,0,0,0
9.952277717,21.52,752,1688.041667,0,0,8539.25,1,0,0,0,0,0,0
11.14965741,8.8,677,2909.0,4,0,9482.25,0,0,0,0,0,0,1
10.6454249,19.29,692,1500.0,4,0,7968.0,0,0,1,0,0,0,0
12.04355372,3.43,717,4380.0,0,0,18337.25,0,0,0,0,1,0,0
11.49406879,24.24,707,8824.0,0,0,22232.75,1,0,0,0,0,0,0
11.22524339,16.06,717,5039.958333,0,0,20176.75,0,1,0,0,0,0,0
11.33499426,10.54,717,7739.958333,1,0,16929.25,0,0,1,0,0,0,0
10.1266311,18.48,702,3313.0,2,0,10815.0,1,0,0,0,0,0,0
10.34817337,7.62,772,3510.0,2,0,9542.5,0,0,1,0,0,0,0
11.01862914,12.59,667,2280.041667,1,1,13547.0,1,0,0,0,0,0,0
10.57131693,3.82,687,1859.958333,2,0,6295.75,1,0,0,0,0,0,0
11.28978191,6.57,752,6000.041667,3,0,15053.0,0,0,1,0,0,0,0
11.87756858,1.26,692,4956.0,7,0,17484.75,1,0,0,0,0,0,0
11.15625052,21.02,672,5190.0,3,0,16623.25,1,0,0,0,0,0,0
10.1266311,12.34,697,4529.958333,1,0,10881.0,0,0,1,0,0,0,0
11.36674295,15.1,682,3900.0,0,0,20420.75,0,0,0,0,0,1,0
10.89673933,11.98,742,3929.958333,0,0,11520.0,1,0,0,0,0,0,0
10.03451581,0.53,747,3630.0,5,0,5719.75,1,0,0,0,0,0,0
11.51292546,8.47,742,4896.0,1,0,17789.5,0,0,1,0,0,0,0
12.14421852,8.55,722,4979.958333,0,0,21721.75,1,0,0,0,0,0,0
11.56171563,10.71,682,4470.0,0,0,20075.5,0,1,0,0,0,0,0
10.81977828,12.72,712,5130.0,0,1,7554.5,1,0,0,0,0,0,0
11.22524339,1.06,692,5480.0,4,0,16910.0,1,0,0,0,0,0,0
10.27931786,19.53,692,3738.0,0,0,11761.25,0,0,1,0,0,0,0
10.73630972,13.31,722,4560.0,4,0,11664.25,0,0,0,0,1,0,0
10.86145751,18.99,747,3209.958333,1,0,13707.75,0,1,0,0,0,0,0
11.15625052,24.22,687,3749.958333,1,0,20621.0,0,0,0,1,0,0,0
10.56607243,22.05,657,3269.0,3,0,9623.75,0,0,1,0,0,0,0
11.28978191,7.56,697,4980.041667,1,0,14140.5,0,0,0,0,0,0,1
10.89673933,27.47,672,3720.0,6,0,15436.25,0,1,0,0,0,0,0
10.6454249,0.0,772,5520.0,0,0,20021.2,0,1,0,0,0,0,0
11.22235924,24.61,682,2430.0,3,0,25747.0,0,0,1,0,0,0,0
11.98292909,9.04,682,5369.958333,1,0,22592.25,0,1,0,0,0,0,0
11.08214255,2.9,722,1380.041667,1,0,16413.25,0,0,1,0,0,0,0
9.903487553,18.72,677,7590.0,1,0,11644.5,1,0,0,0,0,0,0
10.71441777,12.67,732,2913.0,3,0,10290.25,1,0,0,0,0,0,0
10.22557105,9.87,672,2099.958333,2,0,10277.0,0,0,1,0,0,0,0
11.39639165,3.49,652,5190.0,11,0,14500.5,0,0,1,0,0,0,0
11.27720313,17.26,742,5160.0,0,0,14847.75,0,1,0,0,0,0,0
10.26813067,0.0,777,3034.041667,1,0,24934.35714285714,1,0,0,0,0,0,0
11.15257234,3.63,672,3930.0,2,1,18160.75,0,0,1,0,0,0,0
9.980448594,22.11,722,9720.041667,4,0,7499.5,0,0,1,0,0,0,0
11.46163217,16.03,712,5640.041667,0,0,15682.25,0,0,1,0,0,0,0
11.44035477,19.35,692,5449.0,0,0,21696.25,0,1,0,0,0,0,0
10.99406767,20.32,742,3990.0,0,0,11988.25,1,0,0,0,0,0,0
10.30895266,2.16,657,629.9583333,5,0,5468.75,0,0,1,0,0,0,0
11.03488966,13.53,692,3990.0,3,0,18561.75,0,0,1,0,0,0,0
10.46310334,13.39,707,4889.958333,1,0,8587.0,0,1,0,0,0,0,0
10.59568428,20.84,757,7829.958333,0,0,12245.0,1,0,0,0,0,0,0
11.28978191,21.04,727,4171.041667,0,0,18512.0,0,0,1,0,0,0,0
11.12732181,19.76,707,3990.0,3,0,15064.25,0,0,0,1,0,0,0
11.73606902,14.96,737,8490.0,0,0,25618.25,0,0,1,0,0,0,0
11.17745273,16.38,682,2134.041667,0,0,15230.5,0,1,0,0,0,0,0
10.79949394,14.33,682,4533.958333,0,0,14029.75,0,0,1,0,0,0,0
10.46321762,11.55,737,1889.958333,2,0,9065.0,0,0,0,0,0,1,0
10.49127422,22.43,722,2790.041667,0,0,11864.0,0,0,1,0,0,0,0
11.12726298,22.43,717,8013.0,0,0,15042.75,0,0,1,0,0,0,0
10.51856508,16.35,677,5699.958333,6,0,7103.5,0,0,1,0,0,0,0
10.42228135,22.57,712,5850.0,0,0,9884.25,0,0,0,1,0,0,0
9.903487553,2.04,662,1139.0,2,0,7387.0,0,1,0,0,0,0,0
11.97035031,16.42,692,7589.958333,0,0,29980.75,0,0,1,0,0,0,0
9.929788627,26.88,742,3960.0,0,0,9230.75,0,0,1,0,0,0,0
9.798127037,18.07,707,1770.0,0,0,7433.5,0,0,0,0,0,0,1
10.69194491,18.3,667,4620.041667,1,0,11177.25,0,0,1,0,0,0,0
9.917981999,24.13,697,2490.0,1,0,8906.0,0,0,0,0,0,1,0
10.54534144,13.71,652,2640.0,2,0,7903.0,0,0,1,0,0,0,0
10.91508846,6.74,677,5222.0,1,0,14778.25,0,0,1,0,0,0,0
12.07254125,9.59,742,9600.041667,1,1,16224.25,0,0,0,0,0,0,1
10.19241884,13.44,627,419.0,0,0,5593.5,0,1,0,0,0,0,0
10.95080655,9.81,687,6120.0,2,0,12878.0,0,0,0,1,0,0,0
10.69194491,13.88,692,2554.0,0,0,9769.0,0,1,0,0,0,0,0
11.16336799,22.21,757,3690.0,0,0,18259.75,0,0,0,0,0,0,1
10.91508846,5.19,712,8400.0,0,0,8659.5,1,0,0,0,0,0,0
10.77895629,8.8,702,5700.041667,0,0,13677.75,0,0,1,0,0,0,0
10.73639668,16.7,662,4339.0,4,0,9491.25,0,0,1,0,0,0,0
11.05089001,2.7,712,6810.041667,0,0,19438.5,0,0,0,0,0,0,1
11.0744205,10.33,742,3630.0,2,0,14102.0,1,0,0,0,0,0,0
10.6974208,14.92,652,3720.0,1,0,7460.0,1,0,0,0,0,0,0
10.59663473,22.86,692,5194.0,1,1,12599.0,0,0,1,0,0,0,0
10.77895629,23.23,682,4770.0,1,1,14083.75,0,1,0,0,0,0,0
10.30895266,9.8,697,1264.041667,0,0,9423.25,0,1,0,0,0,0,0
10.59663473,15.93,692,3539.041667,0,0,11932.0,0,0,1,0,0,0,0
11.00209984,12.04,667,3719.958333,1,0,10799.0,1,0,0,0,0,0,0
9.798127037,22.0,662,1470.0,3,0,10599.75,0,0,1,0,0,0,0
10.59663473,23.85,687,4440.041667,0,0,10123.25,1,0,0,0,0,0,0
11.50690739,23.76,742,6240.0,0,0,23104.75,1,0,0,0,0,0,0
11.22524339,16.54,722,4800.0,0,0,13832.75,0,0,1,0,0,0,0
11.07293102,0.41,742,3119.958333,1,0,16930.5,1,0,0,0,0,0,0
10.20359214,18.53,682,1529.958333,0,0,9636.25,0,0,1,0,0,0,0
11.00209984,17.86,707,7170.041667,1,0,13967.5,0,0,1,0,0,0,0
9.392661929,1.5,732,1680.041667,0,0,6100.5,1,0,0,0,0,0,0
11.70354582,23.83,692,6965.0,1,0,20791.0,0,0,1,0,0,0,0
11.42118511,6.67,747,8070.0,4,0,16447.75,0,0,0,0,1,0,0
11.46163217,11.23,692,6301.0,0,0,21898.25,0,0,1,0,0,0,0
10.81977828,13.66,692,3869.958333,1,0,11676.5,0,0,0,0,0,0,1
11.53272809,16.95,747,3630.0,2,0,21704.0,0,0,1,0,0,0,0
11.40756495,7.56,697,10440.04167,4,0,20233.0,0,1,0,0,0,0,0
11.39414193,19.34,657,4139.958333,0,0,15290.25,1,0,0,0,0,0,0
11.12726298,17.81,752,9300.0,1,0,19501.25,0,0,1,0,0,0,0
11.28522153,7.16,672,12554.04167,1,0,12206.25,0,0,1,0,0,0,0
11.58058411,6.24,752,5491.0,0,0,20953.5,0,0,0,0,0,1,0
10.65608219,23.89,662,2130.0,12,0,12133.75,0,0,0,1,0,0,0
10.65725935,10.64,682,1800.0,1,0,11547.75,0,0,1,0,0,0,0
11.19547123,9.26,752,2969.958333,0,0,15124.25,1,0,0,0,0,0,0
10.92593848,24.0,732,4163.041667,0,0,16598.0,0,0,1,0,0,0,0
11.15625052,9.38,722,1859.0,0,0,21096.75,0,0,0,1,0,0,0
11.09011072,18.42,712,4529.958333,5,0,16089.75,0,0,1,0,0,0,0
10.40426284,7.89,702,3510.041667,1,0,9229.25,0,0,0,0,0,0,1
10.89673933,23.44,732,5310.041667,2,0,11820.25,0,1,0,0,0,0,0
10.46310334,21.5,657,4349.0,7,1,7909.25,0,0,1,0,0,0,0
10.71441777,17.63,657,1050.0,1,0,9003.333333333332,0,0,0,1,0,0,0
10.54534144,4.8,712,1890.041667,1,0,9021.75,1,0,0,0,0,0,0
11.15625052,13.94,672,4050.0,6,0,11203.25,0,0,1,0,0,0,0
10.30895266,0.4,762,1800.0,2,0,13858.5,0,0,0,0,0,0,1
9.903487553,24.72,682,2579.958333,0,0,10501.5,1,0,0,0,0,0,0
11.22524339,14.58,712,5730.041667,1,0,16597.0,0,0,1,0,0,0,0
11.11542853,6.18,672,4950.041667,1,0,16066.0,0,0,1,0,0,0,0
11.32659589,18.88,717,1950.0,1,0,14222.25,1,0,0,0,0,0,0
10.20359214,8.53,682,1567.0,5,0,12416.25,1,0,0,0,0,0,0
10.34174248,11.26,667,1560.041667,0,0,9752.0,0,0,1,0,0,0,0
11.22524339,12.22,712,2849.958333,1,0,17336.25,0,0,1,0,0,0,0
10.81961827,24.89,712,2418.0,3,0,14327.416666666664,0,0,1,0,0,0,0
10.71441777,6.69,652,4260.0,1,0,12748.0,1,0,0,0,0,0,0
11.3222491,14.33,707,5490.0,0,0,21326.75,0,1,0,0,0,0,0
11.51292546,7.88,677,9270.0,0,0,14779.0,0,1,0,0,0,0,0
10.16585182,14.95,737,11702.0,0,0,7380.75,1,0,0,0,0,0,0
12.32385568,6.48,752,5339.958333,1,0,20557.75,0,0,0,0,1,0,0
10.23422911,24.96,702,1740.958333,1,0,10782.75,0,0,1,0,0,0,0
11.13683468,12.57,682,7230.0,2,0,22469.5,0,0,1,0,0,0,0
10.63969422,21.55,672,5460.0,0,1,14145.75,0,0,1,0,0,0,0
10.30895266,10.56,722,3330.0,3,0,8253.5,0,0,0,1,0,0,0
11.60823564,5.78,722,7229.958333,0,0,15051.75,0,0,1,0,0,0,0
10.81977828,2.93,707,1740.0,3,0,16450.0,0,0,1,0,0,0,0
10.20359214,21.56,717,2220.0,1,0,11440.0,1,0,0,0,0,0,0
11.66992921,22.02,702,4889.958333,0,0,18478.5,0,0,1,0,0,0,0
8.987196821,13.8,722,4380.0,2,0,9407.5,0,0,1,0,0,0,0
10.6454249,9.71,682,3599.958333,5,0,7569.5,0,0,1,0,0,0,0
11.69524702,26.25,697,5909.0,3,0,19270.75,0,0,1,0,0,0,0
11.62625415,8.88,667,4200.0,2,0,27077.25,0,0,1,0,0,0,0
10.91508846,13.11,787,4321.0,0,0,13088.0,1,0,0,0,0,0,0
11.15910359,6.31,747,4260.041667,1,0,15712.5,1,0,0,0,0,0,0
11.69065315,20.92,667,6300.041667,0,0,21602.25,0,1,0,0,0,0,0
9.798127037,16.13,707,502.0416667,0,0,7247.5,0,0,1,0,0,0,0
10.81977828,17.57,737,2669.958333,1,0,14308.5,0,0,0,0,0,0,1
11.64395373,15.39,722,11010.0,0,0,18882.25,0,0,1,0,0,0,0
10.08163374,13.76,722,5400.0,0,0,9705.0,0,0,1,0,0,0,0
9.798127037,14.38,722,1530.0,0,0,9154.0,1,0,0,0,0,0,0
12.32385568,7.44,742,4380.0,2,0,21689.0,0,0,0,0,1,0,0
10.70324447,3.42,752,5130.041667,0,0,9189.25,0,0,1,0,0,0,0
10.46310334,3.22,682,3990.0,4,0,4528.5,0,0,0,0,1,0,0
10.44461927,15.51,727,3134.041667,2,0,9298.25,0,0,1,0,0,0,0
11.50287513,19.79,732,4650.041667,0,0,30225.0,0,0,1,0,0,0,0
11.77528973,8.32,662,3060.041667,0,0,17626.25,1,0,0,0,0,0,0
11.36261407,16.39,752,5580.0,0,0,14310.0,0,1,0,0,0,0,0
10.19054443,21.12,682,5969.958333,0,0,10425.0,0,1,0,0,0,0,0
11.91839057,0.7,812,11700.0,0,0,20092.25,0,0,1,0,0,0,0
10.81977828,19.61,682,3150.958333,0,0,15244.0,0,0,1,0,0,0,0
11.00209984,17.08,667,1590.0,0,0,13468.5,0,0,1,0,0,0,0
10.71441777,0.0,757,1410.0,0,0,15920.5,1,0,0,0,0,0,0
11.45158183,24.77,687,3690.0,0,0,19260.25,1,0,0,0,0,0,0
11.26446411,9.66,722,2010.958333,3,0,16607.5,1,0,0,0,0,0,0
10.1266311,1.54,727,2010.041667,0,0,6736.25,1,0,0,0,0,0,0
10.81977828,19.73,692,3360.041667,3,0,11604.75,0,0,1,0,0,0,0
12.18075484,10.39,672,10474.0,2,0,24288.5,1,0,0,0,0,0,0
11.51292546,3.55,742,5940.041667,2,0,22343.5,0,0,0,0,0,1,0
10.91508846,11.76,692,2430.0,1,0,10978.5,0,0,1,0,0,0,0
10.28465997,7.25,772,7381.0,1,0,11396.25,1,0,0,0,0,0,0
12.20607265,0.2,707,5220.041667,0,0,27260.0,0,0,1,0,0,0,0
12.20607265,10.84,727,5580.0,0,0,22578.0,0,0,1,0,0,0,0
10.818177,4.42,712,1859.958333,0,0,11506.75,0,0,1,0,0,0,0
11.77528973,24.95,702,8310.0,0,0,24231.75,0,0,1,0,0,0,0
10.83368119,5.82,677,3029.958333,0,0,6591.0,1,0,0,0,0,0,0
11.51292546,24.34,692,13410.0,1,0,24195.0,0,0,1,0,0,0,0
10.70324447,0.81,797,3450.041667,1,0,15317.5,0,0,0,0,1,0,0
11.05089001,17.48,672,3479.958333,1,0,13877.5,0,0,1,0,0,0,0
12.32385568,16.65,717,6389.958333,1,0,25516.25,0,0,0,0,0,1,0
11.09741002,22.16,662,6840.041667,6,0,16932.25,0,0,1,0,0,0,0
11.00209984,8.92,687,7260.0,0,0,11435.25,0,0,1,0,0,0,0
10.37349118,3.9,697,2250.958333,0,0,9573.75,0,0,1,0,0,0,0
11.15625052,13.08,762,4410.0,0,0,12883.5,0,0,1,0,0,0,0
12.76568843,5.86,692,2429.958333,2,0,17392.75,0,0,0,0,0,0,1
10.4341158,14.93,722,4980.0,1,0,10903.25,0,0,0,0,1,0,0
11.15625052,12.75,707,5088.0,1,0,16718.25,0,0,1,0,0,0,0
10.46310334,8.09,687,1830.0,0,0,9901.25,0,0,1,0,0,0,0
11.12714533,18.51,672,3329.958333,10,0,16336.375,0,0,1,0,0,0,0
11.70949504,7.29,752,2913.0,0,0,14602.75,0,0,0,0,1,0,0
11.56171563,10.8,732,6210.0,1,0,17540.75,0,0,1,0,0,0,0
10.57254694,14.9,682,2579.0,0,0,9402.0,0,0,1,0,0,0,0
11.28983191,3.67,697,5100.0,0,0,17235.25,1,0,0,0,0,0,0
11.08214255,7.68,782,5340.041667,0,0,14464.25,0,0,1,0,0,0,0
12.10071213,13.96,687,9600.041667,1,1,25882.5,0,0,1,0,0,0,0
11.31447453,19.33,702,4838.041667,1,0,16209.0,1,0,0,0,0,0,0
11.23848862,6.65,762,6839.958333,1,0,14018.25,0,0,1,0,0,0,0
11.1844214,4.93,752,5909.0,1,0,20624.75,0,1,0,0,0,0,0
11.28978191,23.08,712,7860.041667,1,0,15562.5,0,0,1,0,0,0,0
10.858999,10.82,647,2399.041667,8,0,9469.666666666666,0,1,0,0,0,0,0
10.32548196,0.39,677,183.0416667,1,0,11000.5,0,1,0,0,0,0,0
11.00209984,9.94,642,6690.0,1,0,10322.5,1,0,0,0,0,0,0
10.49127422,3.83,697,3570.041667,3,0,11895.25,1,0,0,0,0,0,0
10.54534144,18.09,722,2369.958333,1,0,9618.25,0,1,0,0,0,0,0
9.998797732,6.71,697,3929.958333,0,0,9417.25,1,0,0,0,0,0,0
11.03488966,23.75,677,3570.0,1,0,13323.25,0,0,1,0,0,0,0
10.82774645,6.69,647,12150.04167,1,0,9006.75,0,0,1,0,0,0,0
11.3736634,22.83,737,7350.0,3,0,18145.5,0,1,0,0,0,0,0
10.49127422,21.6,732,3303.0,0,0,7462.75,0,1,0,0,0,0,0
11.00791623,4.24,742,2160.0,2,0,13432.0,0,1,0,0,0,0,0
10.54006438,16.25,772,2250.0,0,0,10170.75,0,0,1,0,0,0,0
12.1281111,11.07,727,4446.0,0,0,26241.25,0,0,0,0,0,0,1
10.08580911,3.6,787,4800.0,1,0,6375.25,1,0,0,0,0,0,0
10.17381999,11.72,652,2520.0,2,0,6632.25,0,0,1,0,0,0,0
11.13093271,16.81,662,1500.0,1,0,12431.25,0,0,1,0,0,0,0
11.41861479,22.59,727,4650.041667,0,0,16457.25,0,1,0,0,0,0,0
11.38509209,4.57,687,630.0416667,1,0,18310.5,0,0,0,1,0,0,0
10.95080655,6.84,667,1830.0,2,0,13571.0,1,0,0,0,0,0,0
10.81977828,12.05,692,1620.0,0,0,11752.25,1,0,0,0,0,0,0
11.22524339,3.06,752,3750.0,0,0,16713.25,1,0,0,0,0,0,0
11.31447453,15.2,682,5334.041667,0,0,18921.25,0,1,0,0,0,0,0
10.20507253,1.6,642,450.0416667,1,0,5253.25,1,0,0,0,0,0,0
11.69524702,18.08,757,4019.958333,0,0,23566.0,0,0,1,0,0,0,0
10.46310334,23.66,722,3570.0,0,0,10195.0,0,1,0,0,0,0,0
10.9156156,11.88,777,11249.95833,3,0,11747.25,0,0,1,0,0,0,0
10.37349118,12.98,727,2069.958333,3,0,7520.5,0,1,0,0,0,0,0
9.744022778,10.91,667,720.0,3,0,8698.25,0,0,1,0,0,0,0
10.46310334,7.51,687,2795.0,0,1,10002.0,0,0,1,0,0,0,0
11.98292909,7.91,712,3060.041667,5,0,11316.5,0,0,0,0,0,0,1
11.27720313,12.58,682,3293.0,2,0,16145.25,0,0,0,0,0,0,1
10.37349118,17.48,767,8222.958333,0,0,7965.25,0,0,1,0,0,0,0
